id	abbrev	charge	formula	mass	name	deltaG
cpd15723_c0	cpd15723_c0	-1	C40H78O10P	0	Dianteisoheptadecanoylphosphatidylglycerol_c0	-413.28
cpd03247_c0	cpd03247_c0	-1	C26H42NO5	0	Glycochenodeoxycholate_c0	-156.73
cpd02147_c0	cpd02147_c0	-3	C4H6O8P	0	4-Phosphoerythronate_c0	-408.32
cpd03606_c0	cpd03606_c0	-3	C4H4O8P	0	2-Oxo-3-hydroxy-4-phosphobutanoate_c0	-397.84
cpd15555_c0	cpd15555_c0	-2	C38H72NO10P	0	phosphatidylserine dihexadecanoyl_c0	-421.88
cpd15531_c0	cpd15531_c0	0	C37H74NO8P	0	phosphatidylethanolamine dihexadecanoyl_c0	-341.23
cpd16345_c0	cpd16345_c0	-3	C43H73N7O17P3S	0	Docosenoyl-CoA_c0	-731.07
cpd05231_c0	cpd05231_c0	-1	C22H41O2	0	Erucic acid_c0	-31.99
cpd01587_c0	cpd01587_c0	0	C5H7N3O	0	5-Methylcytosine_c0	-9.09
cpd15349_c0	cpd15349_c0	-1	C24H46O9P	0	2-Acyl-sn-glycero-3-phosphoglycerol octadec-11-enoyl_c0	-372.53
cpd15543_c0	cpd15543_c0	-2	C34H66O13P2	0	Phosphatidylglycerophosphate ditetradecanoyl_c0	-631.88
cpd15536_c0	cpd15536_c0	-1	C34H66O10P	0	Phosphatidylglycerol ditetradecanoyl_c0	-419.38
cpd00392_c0	cpd00392_c0	0	C4H10O4	0	Phycite_c0	-152.6
cpd02203_c0	cpd02203_c0	-1	C4H10O7P	0	D-Erythritol 4-phosphate_c0	-365.1
cpd00261_c0	cpd00261_c0	0	C5H10O5	0	L-Lyxulose_c0	-180.95
cpd03861_c0	cpd03861_c0	-2	C5H9O8P	0	L-Xylulose 1-phosphate_c0	-393.45
cpd00931_c0	cpd00931_c0	-2	C9H13N4O9P	0	5-Amino-6--5-phosphoribosylaminouracil_c0	-394.67
cpd11478_c0	cpd11478_c0	-1	C15H27N2O9PRS	0	(R)-3-Hydroxybutanoyl-[acyl-carrier protein]_c0	10000000
cpd11488_c0	cpd11488_c0	-2	C15H26N2O9PRS	0	Acetoacetyl-ACP_c0	10000000
cpd01172_c0	cpd01172_c0	-1	C19H21O6	0	Gibberellin_c0	10000000
cpd02518_c0	cpd02518_c0	-1	C25H31O11	0	Gibberellin 2-O-beta-D-glucoside_c0	10000000
cpd11734_c0	cpd11734_c0	0	C2H5O2R	0	Alditol_c0	10000000
cpd11854_c0	cpd11854_c0	0	C2H3O2R	0	Aldose_c0	10000000
cpd08625_c0	cpd08625_c0	0	C5H4N4O4	0	5-Hydroxyisourate_c0	-112.29
cpd15321_c0	cpd15321_c0	-1	C22H44O9P	0	1-Acyl-sn-glycero-3-phosphoglycerol hexadecanoyl_c0	-398.13
cpd00159_e0	cpd00159_e0	-1	C3H5O3	0	L-Lactate_e0	-123.17
cpd00215_c0	cpd00215_c0	0	C8H9NO3	0	Pyridoxal_c0	-59.5
cpd00016_c0	cpd00016_c0	-2	C8H8NO6P	0	Pyridoxal phosphate_c0	-272
cpd11441_c0	cpd11441_c0	-3	C37H63N7O17P3S	0	fa6coa_c0	-764.96
cpd15676_c0	cpd15676_c0	-1	C19H38O7P	0	1-isohexadecanoyl-sn-glycerol 3-phosphate_c0	-345.26
cpd16448_c0	cpd16448_c0	-3	C43H71N7O17P3S	0	(13Z,16Z)-Docosadi-13,16-enoyl-CoA_c0	-708.71
cpd16347_c0	cpd16347_c0	-1	C22H39O2	0	13,16-Docosadienoic acid_c0	-9.63
cpd00276_c0	cpd00276_c0	1	C6H14NO5	0	GLUM_c0	-183.03
cpd00911_c0	cpd00911_c0	-2	C6H9O9P	0	6-phospho-D-glucono-1-5-lactone_c0	-428.52
cpd00025_c0	cpd00025_c0	0	H2O2	0	H2O2_c0	-32.05
cpd01085_c0	cpd01085_c0	3	C25H46N13O10	0	Viomycin_c0	10000000
cpd01684_c0	cpd01684_c0	1	C25H45N13O13P	0	O-Phosphoviomycin_c0	10000000
cpd15705_c0	cpd15705_c0	0	C33H64O5	0	1,2-Dianteisopentadecanoyl-sn-glycerol_c0	-152.58
cpd15681_c0	cpd15681_c0	-1	C33H64O8P	0	1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate_c0	-365.08
cpd00644_c0	cpd00644_c0	-1	C9H16NO5	0	PAN_c0	-188.54
